link,title,addr,dientich,bedroom,bathroom,price,day
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-me-lung-76m2-mat-tien-chau-thuong-van-p-hoa-cuong-bac-id21506331,"💥💥Bán Nhà mê lửng 76m2, mặt tiền Châu Thượng Văn, P. Hòa Cường Bắc,","Quận Hải Châu, Đà Nẵng",76 m2,2 PN,2 WC,4 tỷ 660 triệu,28/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-cap-4-2-mat-tien-cach-mang-thang-8-p-khue-trung-q-cam-id21514167,"💥💥Bán Nhà cấp 4, 2 mặt tiền Cách Mạng Tháng 8, P. Khuê Trung, Q. Cẩm","Quận Cẩm Lệ, Đà Nẵng",91 m2,1 PN,1 WC,9 tỷ 700 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-2-tang-kiet-dong-da-hai-chau-da-nang-id21570026,"💥💥Bán Nhà 2 tầng, kiệt Đống Đa, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",50 m2,2 PN,2 WC,3 tỷ 750 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-huynh-tan-phat-p-khue-trung-q-cam-le-da-nang-id21524051,"💥💥Bán Nhà 3 Tầng, Huỳnh Tấn Phát, P.Khuê Trung, Q.Cẩm Lệ, Đà Nẵng💥","Quận Hải Châu, Đà Nẵng",102 m2,3 PN,2 WC,11 tỷ 700 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-tran-tan-moi-hai-chau-da-nang-id21585554,"💥💥Bán Nhà 2 tầng, mặt tiền Trần Tấn Mới, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",83 m2,4 PN,2 WC,6 tỷ 500 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-me-kiet-ong-ich-khiem-hai-chau-da-nang-id21591184,"💥💥Bán Nhà 3 mê, kiệt Ông Ích Khiêm, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",50 m2,3 PN,3 WC,4 tỷ 150 triệu,28/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-chu-manh-trinh-q-cam-le-da-nang-id21467425,"💥💥 Bán Nhà 3 Tầng, mặt tiền Chu Mạnh Trinh, Q. Cẩm Lệ, Đà Nẵng","Quận Cẩm Lệ, Đà Nẵng",74 m2,3 PN,3 WC,5 tỷ 500 triệu,28/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-tran-phuoc-thanh-q-cam-le-da-nang-id21468984,"💥💥 Bán Nhà 3 Tầng, mặt tiền Trần Phước Thành, Q. Cẩm Lệ, Đà Nẵng","Quận Cẩm Lệ, Đà Nẵng",77 m2,3 PN,4 WC,6 tỷ 700 triệu,28/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-tran-van-dang-p-khue-trung-q-cam-le-id21514695,"💥💥Bán Nhà 2 tầng, mặt tiền Trần Văn Đang, P. Khuê Trung, Q. Cẩm Lệ,","Quận Cẩm Lệ, Đà Nẵng",75 m2,3 PN,2 WC,4 tỷ 300 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-tro-cap-4-duong-ho-bieu-chanh-p-hoa-cuong-nam-q-hai-id21512970,"💥💥 Bán Nhà Trọ cấp 4, đường Hồ Biểu Chánh, P. Hòa Cường Nam, Q. Hải","Quận Hải Châu, Đà Nẵng",81 m2,4 PN,4 WC,5 tỷ,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-tien-le-thanh-nghi-p-hoa-cuong-bac-id21514838,"💥💥Bán Nhà 4 tầng, mặt tiền Lê Thanh Nghị, P. Hòa Cường Bắc","Quận Hải Châu, Đà Nẵng",87 m2,7 PN,6 WC,13 tỷ 500 triệu,28/05/2022
https://mogi.vn/quan-thanh-khe/mua-dat-tho-cu/ban-dat-kiet-dien-bien-phu-thanh-khe-da-nang-id21598927,"💥💥Bán Đất, kiệt Điện Biên Phủ, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",60 m2,0 PN,0 WC,2 tỷ 650 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-4-tang-kiet-dinh-tien-hoang-hai-chau-da-nang-id21599280,"💥💥Bán Nhà 4 tầng, kiệt Đinh Tiên Hoàng, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",50 m2,4 PN,5 WC,4 tỷ 450 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-kiet-pasteur-hai-chau-da-nang-id21599345,"💥💥Bán Nhà 3 tầng, kiệt Pasteur, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",29 m2,2 PN,3 WC,2 tỷ 230 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-kiet-187-tieu-la-q-hai-chau-da-nang-id21456532,"💥💥 Bán Đất kiệt 187 Tiểu La, Q. Hải Châu, Đà Nẵng 💥💥","Quận Hải Châu, Đà Nẵng",76 m2,0 PN,0 WC,4 tỷ 100 triệu,28/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-me-mat-tien-tran-huan-cam-le-da-nang-gia-5-ty-600-id21538095,"💥Bán Nhà 3 MÊ, mặt tiền TRẦN HUẤN, Cẩm Lệ, Đà Nẵng💥 💵Giá 5 tỷ 600","Quận Cẩm Lệ, Đà Nẵng",47 m2,3 PN,4 WC,5 tỷ 600 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-cap-4-kiet-ong-ich-khiem-hai-chau-da-nang-id21608407,"💥💥Bán Nhà Cấp 4, kiệt Ông Ích Khiêm, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",54 m2,2 PN,1 WC,2 tỷ 550 triệu,28/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-me-mat-tien-ton-that-duong-ky-hoa-xuan-cam-le-da-nang-id21603619,"💥💥Bán Nhà 3 mê, mặt tiền Tôn Thất Dương Kỵ, Hòa Xuân, Cẩm Lệ,Đà Nẵng","Quận Cẩm Lệ, Đà Nẵng",100 m2,3 PN,3 WC,5 tỷ 950 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-2-tang-hem-266-hoang-dieu-hai-chau-da-nang-id21585662,"💥💥Bán Nhà 2 tầng, hẻm 266 Hoàng Diệu, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",113 m2,4 PN,2 WC,4 tỷ 400 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-hem-dong-da-hai-chau-da-nang-gia-1-ty-960-trieu-id21623998,"💥💥Bán Đất, hẻm Đống Đa, Hải Châu, Đà Nẵng 💵 Giá 1 tỷ 960 triệu","Quận Hải Châu, Đà Nẵng",42 m2,0 PN,0 WC,1 tỷ 960 triệu,28/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-me-mat-tien-nguyen-phuoc-nguyen-thanh-khe-da-nang-id21624029,"💥💥Bán Nhà 3 mê, mặt tiền Nguyễn Phước Nguyên, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",80 m2,4 PN,4 WC,6 tỷ 350 triệu,28/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-2-5-tang-hem-tran-cao-van-thanh-khe-da-nang-id21624093,"💥💥Bán 2.5 tầng, hẻm Trần Cao Vân, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",48 m2,2 PN,2 WC,2 tỷ 350 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-4-tang-kiet-dong-da-hai-chau-da-nang-id21628418,"💥💥Bán Nhà 4 tầng, kiệt Đống Đa, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",75 m2,10 PN,10 WC,5 tỷ 200 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-cap-4-mat-tien-chau-thuong-van-hai-chau-da-nang-id21628437,"💥💥Bán Nhà Cấp 4, mặt tiền Châu Thượng Văn, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",70 m2,3 PN,2 WC,4 tỷ 400 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-nguyen-pham-hai-chau-da-nang-id21628443,"💥💥Bán Nhà 3 tầng, mặt tiền Nguyễn Phẩm, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",82 m2,3 PN,3 WC,6 tỷ 500 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-kiet-ong-ich-khiem-hai-chau-da-nang-id21628451,"💥💥Bán Nhà 3 tầng, kiệt Ông Ích Khiêm, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",75 m2,5 PN,6 WC,4 tỷ 500 triệu,28/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-me-lung-duc-kiet-dien-bien-phu-thanh-khe-da-nang-id21628454,"💥💥Bán Nhà mê lửng đúc, kiệt Điện Biên Phủ, Thanh Khê, Đà Nẵng","Quận Thanh Khê, Đà Nẵng",58 m2,2 PN,2 WC,2 tỷ 550 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-2-tang-kiet-nguyen-chi-thanh-hai-chau-da-nang-id21628457,"💥💥Bán Nhà 2 tầng, kiệt Nguyễn Chí Thanh, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",35 m2,2 PN,2 WC,2 tỷ 550 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-2-tang-hem-586-ong-ich-khiem-nam-duong-hai-chau-da-nang-id21635479,"💥💥Bán Nhà 2 tầng, hẻm 586 Ông Ích Khiêm, Nam Dương, Hải Châu,Đà Nẵng","Quận Hải Châu, Đà Nẵng",38 m2,2 PN,2 WC,2 tỷ 200 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-43m2-dau-kiet-nui-thanh-q-hai-chau-da-nang-id21493989,"💥💥Bán Nhà 3 Tầng 43m2, đầu kiệt Núi Thành, Q. Hải Châu, Đà Nẵng💥💥","Quận Hải Châu, Đà Nẵng",43 m2,3 PN,3 WC,3 tỷ 580 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-tien-son-14-hoa-cuong-nam-hai-chau-dn-id21642377,"💥💥Bán Nhà 2 tầng, mặt tiền Tiên Sơn 14, Hòa Cường Nam, Hải Châu, ĐN","Quận Hải Châu, Đà Nẵng",88 m2,2 PN,2 WC,4 tỷ 300 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-kiet-4m-tran-phu-p-hai-chau-2-hai-chau-da-nang-id21644274,"💥💥Bán Đất, kiệt 4m Trần Phú, P. Hải Châu 2, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",39 m2,0 PN,0 WC,4 tỷ 100 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-4-tang-kiet-5m-le-thanh-nghi-hoa-cuong-bac-hai-chau-dn-id21644367,"💥💥Bán Nhà 4 tầng, kiệt 5m Lê Thanh Nghị, Hòa Cường Bắc, Hải Châu, ĐN","Quận Hải Châu, Đà Nẵng",94 m2,12 PN,12 WC,8 tỷ 300 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-2-mat-kiet-ca-van-thinh-dt-84m-gia-4-5-ty-no-hau-6-92m-id21651382,"Bán đất 2 mặt kiệt Ca Văn Thỉnh .DT 84m giá 4,5 tỷ nở hậu 6,92m","Quận Hải Châu, Đà Nẵng",84 m2,0 PN,0 WC,4 tỷ 500 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/dat-mat-tien-duong-5-5m-nui-thanh-dt-5-5x30-7m-gia-9-95-ty-id21651696,"Đất mặt tiền đường 5,5m Núi Thành.DT 5,5x30.7m giá 9.95 tỷ","Quận Hải Châu, Đà Nẵng",169 m2,0 PN,0 WC,9 tỷ 950 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-hem-141-tieu-la-hoa-cuong-bac-hai-chau-da-nang-id21651861,"💥💥 Bán đất, hẻm 141 Tiểu La, Hòa Cường Bắc, Hải Châu, Đà Nẵng","Quận Hải Châu, Đà Nẵng",79 m2,0 PN,0 WC,2 tỷ 550 triệu,28/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/mo-ban-can-1-phong-ngu-duy-nhat-tang-23-rong-62m2-cua-chung-cu-the-san-id21646689,"Mở bán căn 1 phòng ngủ duy nhất tầng 23,rộng 62m2 của chung cư The San","Quận Ngũ Hành Sơn, Đà Nẵng",62 m2,1 PN,1 WC,4 tỷ 200 triệu,28/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/so-huu-can-ho-5-dang-cap-bac-nhat-ben-bo-song-han-da-nang-lh-id21650342,Sở hữu căn hộ 5* đẳng cấp bậc nhất bên bờ sông hàn đà nẵng. lh:,"Quận Hải Châu, Đà Nẵng",58 m2,1 PN,1 WC,1 tỷ 800 triệu,26/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-2-tang-dep-duong-bich-lien-gia-4-45-ty-id21650354,"Bán nhà 2 tầng đẹp Dương Bích Liên.giá 4,45 tỷ","Quận Thanh Khê, Đà Nẵng",70 m2,3 PN,2 WC,4 tỷ 450 triệu,26/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-hoang-dieu-hai-chau-dt-80m-duong-2-chieu-id21649745,Bán nhà 3 tầng mặt tiền Hoàng Diệu.Hải Châu .DT 80m đường 2 chiều,"Quận Hải Châu, Đà Nẵng",80 m2,3 PN,3 WC,16 tỷ,26/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-3-lo-lien-ke-mat-duong-do-ba-ngay-bien-id21565886,Bán 3 lô liền kề mặt đường Đỗ Bá ngay biển,"Quận Ngũ Hành Sơn, Đà Nẵng",210 m2,0 PN,0 WC,39 tỷ,26/05/2022
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-mat-duong-pham-van-dong-73-phong-giap-bien-id21534662,Bán khách sạn mặt đường Phạm Văn Đồng - 73 phòng giáp biển,"Quận Sơn Trà, Đà Nẵng",256 m2,73 PN,73 WC,84 tỷ,26/05/2022
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-3-lo-lien-ke-mat-tien-an-don-5-id21533152,Bán 3 lô liền kề mặt tiền An Đồn 5,"Quận Sơn Trà, Đà Nẵng",285 m2,0 PN,0 WC,24 tỷ,26/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/nha-chinh-chu-sieu-dep-nhu-quan-cafe-id21635562,Nhà chính chủ siêu đẹp như quán cafe,"Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,2 PN,2 WC,3 tỷ 450 triệu,26/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/nha-kiet-duong-2-9-trung-tam-thanh-pho-3-buoc-chan-toi-duong-lon-id21637398,Nhà Kiệt đường 2/9 -  Trung tâm thành phố - 3 bước chân tới đường lớn,"Quận Hải Châu, Đà Nẵng",71 m2,2 PN,2 WC,4 tỷ 900 triệu,26/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/nha-dep-kiet-le-thanh-nghi-ngay-trung-tam-thanh-pho-id21647108,Nhà đẹp kiệt Lê Thanh Nghị ngay trung tâm thành phố,"Quận Hải Châu, Đà Nẵng",40 m2,2 PN,2 WC,1 tỷ 950 triệu,26/05/2022
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/can-ho-cao-cap-hoa-khanh-gia-chi-tu-600tr-id21648598,căn hộ cao cấp Hoà Khánh giá chỉ từ 600tr,"Quận Liên Chiểu, Đà Nẵng",79 m2,3 PN,2 WC,800 triệu,26/05/2022
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-c4-mat-tien-an-hai-dong-1-dt-340m-ngang-12-25m-id21648530,"Bán nhà C4 mặt tiền An Hải Đông 1.DT 340m ngang 12,25m","Quận Sơn Trà, Đà Nẵng",340 m2,2 PN,2 WC,30 tỷ 600 triệu,26/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-9-tang-moi-phan-chau-trinh-115m-gia-32-ty-id21648696,Bán nhà 9 tầng mới  Phan Châu Trinh 115m giá 32 tỷ,"Quận Hải Châu, Đà Nẵng",115 m2,3 PN,8 WC,32 tỷ,26/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-duong-huynh-ngoc-hue-id21649196,Bán nhà 4 tầng mặt đường Huỳnh Ngọc Huệ,"Quận Thanh Khê, Đà Nẵng",203 m2,4 PN,4 WC,20 tỷ,26/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-cao-cap-va-phong-tro-mat-duong-k20-nam-viet-a-id21649197,"Bán tòa căn hộ cao cấp và phòng trọ mặt đường K20, Nam Việt Á","Quận Ngũ Hành Sơn, Đà Nẵng",171 m2,17 PN,18 WC,11 tỷ 500 triệu,26/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/dat-nguyen-huu-tho-225m-no-hau-9-5m-gia-chi-21-ty-id21649005,Đất Nguyễn Hữu Thọ 225m nở hậu 9.5m giá chỉ 21 tỷ,"Quận Hải Châu, Đà Nẵng",225 m2,0 PN,0 WC,21 tỷ,26/05/2022
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-binh-than-son-tra-100m2-2-tang-3-pn-3wc-gia-re-mua-ngay-id21649393,"Bán Nhà Bình Than, Sơn Trà, 100m2, 2 Tầng 3 PN, 3WC, Giá Rẻ Mua Ngay","Quận Sơn Trà, Đà Nẵng",100 m2,3 PN,3 WC,3 tỷ 850 triệu,24/05/2022
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-2-mat-tien-30-4-va-ngo-tat-to-dt-572m-gia-46-ty-id21647985,Bán đất 2 mặt tiền 30/4 và Ngô Tất Tố.DT 572m giá 46 tỷ,"Quận Hải Châu, Đà Nẵng",572 m2,0 PN,0 WC,46 tỷ,24/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-do-quang-gia-5-9-ty-anh-that-id21648153,bán nhà 3 tầng mặt tiền Đỗ Quang .giá 5.9 tỷ. ảnh thật,"Quận Thanh Khê, Đà Nẵng",46 m2,3 PN,2 WC,5 tỷ 900 triệu,24/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/nha-dep-gan-pho-full-noi-that-id21648255,Nhà đẹp - Gần phố - Full nội thất,"Quận Hải Châu, Đà Nẵng",45 m2,3 PN,3 WC,4 tỷ 350 triệu,24/05/2022
https://mogi.vn/quan-thanh-khe/mua-dat-nen-du-an/lo-dat-179m2-sieu-dep-ngay-duong-lon-chi-co-gia-542-trieu-id21648006,Lô đất 179m2 siêu đẹp ngay đường lớn chỉ có giá 542 triệu.,"Quận Thanh Khê, Đà Nẵng",178 m2,0 PN,0 WC,534 triệu,24/05/2022
https://mogi.vn/quan-thanh-khe/mua-dat-tho-cu/ban-dat-phu-loc-14-dt-80m-gia-3-5-ty-huong-dn-id21646120,"Bán đất Phú Lộc 14.DT 80m giá 3,5 tỷ.hướng ĐN","Quận Thanh Khê, Đà Nẵng",80 m2,0 PN,0 WC,3 tỷ 500 triệu,24/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chinh-chu-ban-gan-chung-cu-2pn-rong-82-5m2-gia-4-ty-tai-trung-tam-th-id21645982,"Chính chủ bán gấn chung cư 2PN rộng 82,5m2 giá 4 tỷ tại trung tâm th","Quận Ngũ Hành Sơn, Đà Nẵng",83 m2,2 PN,2 WC,4 tỷ 150 triệu,24/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/dat-2-mat-tien-doan-khue-va-da-phuoc-8-131m-gia-10-5-ty-id21646945,"Đất 2 mặt tiền Đoàn Khuê và Đa Phước 8 131m giá 10,5 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",132 m2,0 PN,0 WC,10 tỷ 500 triệu,24/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-mat-tien-tu-mo-hoa-an-cam-le-da-nang-112m2-gia-re-id21647558,"Bán Nhà Mặt Tiền Tú Mỡ, Hòa An, Cẩm Lệ, Đà Nẵng, 112m2, Giá Rẻ","Quận Cẩm Lệ, Đà Nẵng",112 m2,2 PN,1 WC,5 tỷ 800 triệu,24/05/2022
https://mogi.vn/quan-son-tra/mua-nha-biet-thu-lien-ke/biet-thu-trung-tam-da-nang-quan-son-tra-ngay-sat-song-han-id21647382,"biệt thự trung tâm đà nẵng quận sơn trà , ngay sát sông hàn","Quận Sơn Trà, Đà Nẵng",162 m2,4 PN,5 WC,13 tỷ 500 triệu,24/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-mat-tien-hoang-tang-bi-hoa-an-cam-le-da-nang-100m2-gia-re-id21647635,"Bán Nhà Mặt Tiền Hoàng Tăng Bí, Hòa An, Cẩm Lệ, Đà Nẵng, 100m2, Giá Rẻ","Quận Cẩm Lệ, Đà Nẵng",100 m2,2 PN,1 WC,4 tỷ 950 triệu,24/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-c4-mat-tien-hoai-thanh-80m-gia-6-ty-id21644069,Bán nhà C4 mặt tiền Hoài Thanh 80m giá 6 tỷ,"Quận Ngũ Hành Sơn, Đà Nẵng",80 m2,2 PN,2 WC,6 tỷ,24/05/2022
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-3-tang-2-mat-tien-ly-nhat-quang-dt-162m-gia-13-5-ty-id21644320,"Nhà 3 tầng 2 mặt tiền Lý Nhật Quang.DT 162m giá 13,5 tỷ","Quận Sơn Trà, Đà Nẵng",162 m2,4 PN,5 WC,13 tỷ 500 triệu,24/05/2022
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/dat-mat-tien-le-van-sy-doi-dien-cong-vien-2-95-ty-id21644579,"đất mặt tiền Lê Văn Sỹ đối diện công viên 2,95 tỷ","Quận Liên Chiểu, Đà Nẵng",70 m2,0 PN,0 WC,2 tỷ 950 triệu,24/05/2022
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-binh-than-son-tra-100m2-2-tang-3-pn-3wc-gia-re-mua-ngay-id21643929,"Bán Nhà Bình Than, Sơn Trà, 100m2, 2 Tầng 3 PN, 3WC, Giá Rẻ Mua Ngay","Quận Sơn Trà, Đà Nẵng",100 m2,3 PN,3 WC,3 tỷ 850 triệu,24/05/2022
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-tho-cu-5x30c-duong-3m-gan-khu-cn-vsip-id21645550,Bán đất thổ cư 5x30c đường 3m Gần khu CN VSip,"Quận Sơn Trà, Đà Nẵng",142 m2,0 PN,0 WC,300 triệu,23/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-hai-chau-nguyen-tri-phuong-kiet-oto-3-tang-73m2-4-38-ty-id21641907,"Nhà Hải Châu Nguyễn Tri Phương Kiệt Ôto 3 tầng, 73m2, 4.38 tỷ","Quận Thanh Khê, Đà Nẵng",73 m2,4 PN,3 WC,4 tỷ 380 triệu,23/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/mt-nguyen-tri-phuong-ngang-8m-3-tang-dai-ha-gia-thanh-khoan-id21635452,"MT Nguyễn Tri Phương, Ngang 8m, 3 Tầng, Đại Hạ Giá thanh khoản","Quận Hải Châu, Đà Nẵng",70 m2,3 PN,3 WC,8 tỷ 900 triệu,23/05/2022
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/mat-tien-nguyen-huu-tho-210m2-4-tang-cho-nguoi-co-tam-biet-huong-id21632762,"Mặt tiền Nguyễn Hữu Thọ, 210m2 4 tầng, cho người có tầm, biết hưởng","Quận Cẩm Lệ, Đà Nẵng",210 m2,5 PN,5 WC,19 tỷ 500 triệu,23/05/2022
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/xa-2-can-nha-4-tang-lien-ke-mt-dien-bien-phu-200m2-32-ty-id21630896,"Xả 2 căn nhà 4 tầng liền kề MT Điện Biên Phủ 200m2, 32 tỷ","Quận Thanh Khê, Đà Nẵng",200 m2,10 PN,8 WC,32 tỷ,23/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-mt-nguyen-van-linh-hai-chau-5-tang-22-ty-id21629318,"Nhà MT Nguyễn Văn Linh Hải Châu, 5 tầng, 22 tỷ","Quận Hải Châu, Đà Nẵng",65 m2,9 PN,9 WC,22 tỷ,23/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/khu-nghi-duong-cc-bien-my-khe-557m2-da-co-thuong-hieu-dang-kd-tot-id21629549,"Khu nghỉ dưỡng CC Biển Mỹ Khê 557m2 đã có thương hiệu, đang KD tốt","Quận Ngũ Hành Sơn, Đà Nẵng",557 m2,18 PN,18 WC,56 tỷ,23/05/2022
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-dich-vu/can-ho-ho-xuan-huong-ngu-hanh-son-4t-48m2-truoc-5m-5-6789-ty-id21626090,"Căn hộ Hồ Xuân Hương Ngũ Hành Sơn 4T, 48m2, trước 5m, 5,6789 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",180 m2,4 PN,4 WC,5 tỷ 678 triệu,23/05/2022
https://mogi.vn/quan-cam-le/mua-nha-biet-thu-lien-ke/biet-thu-mini-xinh-doc-dao-nhat-hanh-tinh-3-tang-duong-10m-da-nang-id21624130,"Biệt thự mini xinh ĐỘC ĐÁO NHẤT HÀNH TINH, 3 Tầng, đường 10m Đà Nẵng","Quận Cẩm Lệ, Đà Nẵng",204 m2,5 PN,5 WC,17 tỷ 890 triệu,23/05/2022
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/chinh-chu-ban-gap-nha-186m2-chi-4-4-ty-gia-re-nhat-quan-hai-chau-id21641131,Chính chủ bán gấp nhà 186m2 chỉ 4.4 tỷ - Giá rẻ nhất quận Hải Châu,"Quận Hải Châu, Đà Nẵng",186 m2,5 PN,5 WC,4 tỷ 400 triệu,23/05/2022
